80	106
80	120
80	122
80	126
81	7
81	12
81	13
81	22
81	54
81	66
81	83
81	85
81	86
81	93
81	98
81	111
81	121
81	124
81	127
81	128
82	2
82	3
82	4
82	7
82	15
82	19
82	20
82	21
82	37
82	53
82	66
82	78
82	86
82	97
82	109
82	128
83	3
83	12
83	13
83	19
83	22
83	34
83	53
83	78
83	81
83	85
83	95
83	107
83	123
83	124
83	127
83	128
84	3
84	4
84	10
84	24
84	26
84	27
84	44
84	48
84	50
84	61
84	67
84	94
84	95
84	101
84	111
84	116
85	3
85	11
85	21
85	22
85	23
85	37
85	53
85	78
85	81
85	83
85	98
85	107
85	109
85	121
85	125
85	128
86	7
86	13
86	15
86	20
86	34
86	63
86	68
86	81
86	82
86	102
86	107
86	111
86	119
86	121
86	123
86	128
87	11
87	16
87	23
87	25
87	30
87	39
87	46
87	54
87	55
87	63
87	73
87	75
87	110
87	112
87	114
87	118
88	17
88	28
88	29
88	33
88	43
88	51
88	59
88	62
88	72
88	74
88	79
88	89
88	91
88	92
88	108
88	122
89	14
89	29
89	31
89	43
89	63
89	68
89	70
89	72
89	76
89	88
89	91
89	92
89	106
89	108
89	117
89	125
90	8
90	11
90	18
90	25
90	30
90	36
90	41
90	46
90	49
90	53
90	55
90	60
90	75
90	100
90	103
90	114
91	1
91	17
91	31
91	52
91	63
91	70
91	72
91	76
91	78
91	80
91	88
91	89
91	97
91	104
91	106
91	120
91	126
92	17
92	20
92	28
92	43
92	52
92	63
92	66
92	69
92	74
92	76
92	80
92	88
92	89
92	106
92	122
92	125
93	4
93	5
93	6
93	19
93	27
93	42
93	45
93	47
93	56
93	64
93	71
93	81
93	94
93	113
93	116
93	123
94	7
94	14
94	19
94	35
94	44
94	48
94	50
94	56
94	65
94	71
94	84
94	93
94	95
94	99
94	103
94	113
95	4
95	5
95	19
95	24
95	26
95	45
95	48
95	62
95	79
95	83
95	84
95	94
95	96
95	99
95	105
95	111
96	4
96	26
96	27
96	38
96	48
96	50
96	56
96	64
96	67
96	71
96	75
96	79
96	95
96	99
96	105
96	116
97	9
97	17
97	29
97	33
97	52
97	59
97	63
97	70
97	80
97	82
97	91
97	116
97	117
97	120
97	122
97	126
98	2
98	20
98	21
98	34
98	38
98	42
98	78
98	81
98	85
98	109
98	111
98	118
98	121
98	123
98	127
98	128
99	4
99	14
99	24
99	26
99	27
99	35
99	42
99	44
99	45
99	67
99	72
99	94
99	95
99	96
99	101
99	105
100	1
100	25
100	32
100	38
100	41
100	46
100	49
100	55
100	56
100	60
100	78
100	90
100	110
100	112
100	115
100	119
101	4
101	5
101	24
101	35
101	42
101	44
101	48
101	61
101	64
101	65
101	84
101	99
101	110
101	113
101	116
101	125
102	12
102	13
102	15
102	21
102	22
102	34
102	37
102	68
102	78
102	86
102	109
102	118
102	119
102	121
102	123
102	128
103	16
103	25
103	30
103	32
103	36
103	39
103	46
103	49
103	61
103	73
103	77
103	90
103	94
103	112
103	114
103	115
104	9
104	28
104	29
104	31
104	33
104	34
104	39
104	43
104	50
104	51
104	76
104	80
104	91
104	106
104	108
104	117
105	6
105	10
105	14
105	28
105	42
105	45
105	48
105	50
105	56
105	64
105	65
105	71
105	95
105	96
105	99
105	126
106	5
106	28
106	29
106	45
106	58
106	70
106	72
106	80
106	89
106	91
106	92
106	104
106	120
106	122
106	125
106	126
107	2
107	7
107	8
107	13
107	20
107	33
107	54
107	78
107	83
107	85
107	86
107	109
107	111
107	121
107	124
107	127
108	9
108	31
108	52
108	58
108	59
108	62
108	67
108	70
108	72
108	74
108	76
108	88
108	89
108	104
108	117
108	120
109	5
109	21
109	22
109	34
109	40
109	69
109	78
109	82
109	85
109	98
109	102
109	107
109	119
109	121
109	122
109	127
110	16
110	23
110	30
110	33
110	36
110	38
110	39
110	60
110	73
110	75
110	87
110	100
110	101
110	112
110	114
110	118
111	2
111	3
111	7
111	15
111	66
111	69
111	81
111	84
111	86
111	95
111	98
111	107
111	119
111	123
111	124
111	127
111	128
112	16
112	18
112	38
112	39
112	46
112	47
112	49
112	55
112	57
112	75
112	78
112	87
112	100
112	103
112	110
112	118
113	4
113	6
113	10
113	14
113	19
113	24
113	35
113	44
113	50
113	58
113	61
113	65
113	71
113	93
113	94
113	101
114	1
114	25
114	36
114	39
114	40
114	44
114	57
114	60
114	73
114	75
114	77
114	87
114	90
114	103
114	110
114	115
115	11
115	16
115	23
115	25
115	30
115	32
115	38
115	49
115	55
115	57
115	60
115	76
115	77
115	100
115	103
115	114
116	6
116	10
116	19
116	27
116	35
116	45
116	48
116	61
116	64
116	67
116	79
116	84
116	93
116	96
116	97
116	101
117	4
117	9
117	28
117	51
117	62
117	63
117	68
117	72
117	74
117	89
117	97
117	104
117	108
117	120
117	122
117	125
118	1
118	18
118	23
118	25
118	32
118	36
118	38
118	49
118	55
118	73
118	77
118	87
118	98
118	102
118	110
118	112
119	2
119	3
119	13
119	15
119	21
119	34
119	37
119	39
119	53
119	86
119	100
119	102
119	109
119	111
119	121
119	127
120	7
120	9
120	17
120	52
120	68
120	70
120	72
120	74
120	76
120	80
120	91
120	97
120	106
120	108
120	117
120	125
121	21
121	22
121	23
121	45
121	54
121	66
121	69
121	81
121	85
121	86
121	98
121	102
121	107
121	109
121	119
121	127
122	9
122	28
122	29
122	37
122	43
122	52
122	58
122	70
122	73
122	80
122	88
122	92
122	97
122	106
122	109
122	117
123	3
123	7
123	9
123	13
123	15
123	20
123	21
123	53
123	54
123	66
123	83
123	86
123	93
123	98
123	102
123	111
124	3
124	12
124	13
124	20
124	21
124	22
124	34
124	54
124	56
124	60
124	66
124	69
124	81
124	83
124	107
124	111
125	28
125	29
125	31
125	33
125	43
125	51
125	59
125	76
125	85
125	89
125	92
125	101
125	106
125	117
125	120
125	126
126	9
126	17
126	28
126	29
126	47
126	58
126	62
126	63
126	70
126	76
126	80
126	91
126	97
126	105
126	106
126	125
127	7
127	13
127	17
127	22
127	34
127	54
127	66
127	69
127	81
127	83
127	98
127	107
127	109
127	111
127	119
127	121
128	3
128	12
128	15
128	21
128	34
128	35
128	66
128	69
128	81
128	82
128	83
128	85
128	86
128	98
128	102
128	111
